City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current description
365,Anloga,GH,5.79,0.9,80.6,83,20,9.17,few clouds
366,Umm Lajj,SA,25.02,37.27,83.25,33,0,7.83,clear sky
367,Kondinskoye,RU,59.65,67.41,19.6,97,0,5.75,clear sky
368,Banyo,CM,6.75,11.82,66.09,86,100,2.73,overcast clouds
369,Tarbagatay,RU,51.48,107.36,19.4,92,14,4.47,few clouds
370,Fraga,ES,41.52,0.35,53.01,87,0,8.05,clear sky
371,Beringovskiy,RU,63.05,179.32,33.49,91,100,22.32,overcast clouds
372,Conversano,IT,40.97,17.11,59.0,100,5,5.82,clear sky
373,Arlit,NE,18.74,7.39,80.69,15,0,12.77,clear sky
374,Porto Torres,IT,40.84,8.4,68.0,94,0,4.7,clear sky
375,Amuntai,ID,-2.42,115.25,76.64,86,95,1.03,overcast clouds
376,Meiganga,CM,6.52,14.3,65.86,90,90,3.24,overcast clouds
377,Moron,AR,-34.65,-58.62,69.01,90,64,5.64,broken clouds
378,Grenaa,DK,56.42,10.88,53.6,93,98,5.82,light rain
379,Esmeraldas,BR,-19.76,-44.31,66.2,77,75,9.17,broken clouds
380,Seddon,AU,-37.81,144.89,53.01,100,75,14.99,light rain
381,Fare,PF,-16.7,-151.02,79.7,70,1,8.57,clear sky
382,College,US,64.86,-147.8,27.0,78,75,3.38,broken clouds
383,Totness,SR,5.88,-56.32,81.95,79,31,13.8,scattered clouds
384,Aykhal,RU,66.0,111.5,15.8,66,90,13.42,overcast clouds
385,Lianran,CN,24.92,102.48,52.0,87,0,2.24,clear sky
386,Hami,CN,42.8,93.45,45.32,47,0,3.47,clear sky
387,Rocha,UY,-34.48,-54.33,60.55,97,66,4.74,broken clouds
388,Burgersdorp,ZA,-31.0,26.33,66.63,56,92,5.48,light rain
389,Omboue,GA,-1.57,9.26,76.51,90,99,7.14,overcast clouds
390,Faya,SA,18.39,42.45,59.0,26,0,5.53,clear sky
391,Ubinskoye,RU,55.31,79.68,28.78,98,100,4.88,overcast clouds
392,Adre,TD,13.47,22.2,76.24,18,4,10.18,clear sky
393,Fonte Boa,BR,-2.5,-66.27,76.23,94,100,2.84,moderate rain
394,Katherine,AU,-14.47,132.27,86.0,62,2,13.87,clear sky
395,Durango,MX,24.83,-104.83,76.62,25,0,6.8,clear sky
396,Te Anau,NZ,-45.42,167.72,58.66,65,100,10.0,light rain
397,Hasaki,JP,35.73,140.83,59.0,82,75,4.7,broken clouds
398,Namatanai,PG,-3.67,152.43,85.77,59,4,1.03,clear sky
399,Mana,GF,5.66,-53.78,81.75,80,56,11.77,broken clouds
400,Constantine,DZ,36.37,6.61,60.8,82,40,5.82,scattered clouds
401,Deputatskiy,RU,69.3,139.9,3.16,91,100,2.55,overcast clouds
402,Ugljevik,BA,44.66,19.02,59.0,100,93,2.24,mist
403,Mahenge,TZ,-8.68,36.72,67.01,85,12,2.19,few clouds
404,Merauke,ID,-8.47,140.33,82.45,72,44,9.26,scattered clouds
405,Escuinapa,MX,22.85,-105.8,87.8,70,20,12.75,few clouds
406,Jalu,LY,29.03,21.55,65.8,74,13,13.89,few clouds
407,Tumaco,CO,1.8,-78.82,77.58,83,100,12.1,overcast clouds
408,Buin,CL,-33.73,-70.75,75.2,52,0,16.11,clear sky
409,Moorhead,US,46.87,-96.77,28.4,68,75,11.41,broken clouds
410,Sechura,PE,-5.56,-80.82,67.78,69,82,15.52,broken clouds
411,Tigzirt,DZ,36.89,4.12,65.91,74,97,6.17,overcast clouds
412,Manoel Urbano,BR,-8.84,-69.26,79.23,74,89,5.37,light rain
413,San Jose,US,37.34,-121.89,73.4,43,20,13.87,few clouds
414,Marawi,PH,8.0,124.29,75.0,94,100,3.0,overcast clouds
415,Murray Bridge,AU,-35.12,139.27,55.0,86,45,5.99,scattered clouds
416,Wadi Musa,JO,30.32,35.48,64.63,26,0,15.7,clear sky
417,Puerto Asis,CO,0.51,-76.5,84.2,70,75,6.93,broken clouds
418,Port Hardy,CA,50.7,-127.42,46.4,87,90,8.05,overcast clouds
419,Itamarandiba,BR,-17.86,-42.86,62.2,94,92,5.41,overcast clouds
420,Thanh Hoa,VN,19.8,105.77,63.63,71,100,4.85,heavy intensity rain
421,Mazagao,BR,-0.12,-51.29,84.2,74,0,12.75,clear sky
422,Tautira,PF,-17.73,-149.15,86.0,62,75,11.41,broken clouds
423,Tripoli,LY,32.88,13.19,73.6,43,0,12.39,clear sky
424,Nanning,CN,22.82,108.32,55.4,93,0,4.47,clear sky
425,Tromso,NO,69.65,18.96,35.6,85,75,31.09,broken clouds
426,Sobolevo,RU,54.43,31.9,47.05,93,12,8.75,few clouds
427,Trindade,BR,-16.65,-49.49,75.2,78,75,3.36,broken clouds
428,Bulgan,MN,48.81,103.53,34.0,80,100,1.19,overcast clouds
429,Tikapur,NP,28.5,81.13,66.9,65,0,3.49,clear sky
430,Wassenberg,DE,51.1,6.15,55.0,81,36,1.99,scattered clouds
431,Nuuk,GL,64.18,-51.72,28.4,74,48,2.24,scattered clouds
432,Kourou,GF,5.16,-52.65,78.8,88,0,2.24,clear sky
433,Severo-Kurilsk,RU,50.68,156.12,44.19,83,100,33.62,light rain
434,Waipawa,NZ,-41.41,175.52,66.0,63,1,20.8,clear sky
435,Tessalit,ML,20.2,1.01,83.82,15,0,10.4,clear sky
436,Tamandare,BR,-8.76,-35.1,77.29,85,12,10.29,light rain
437,Mandali,IQ,33.75,45.55,75.02,17,52,7.07,broken clouds
438,Tornio,FI,65.85,24.15,26.6,86,75,6.93,broken clouds
439,Gazanjyk,TM,39.24,55.52,48.99,67,1,0.78,clear sky
440,Shasta Lake,US,40.68,-122.37,79.0,12,0,2.68,clear sky
441,Ahuimanu,US,21.44,-157.84,82.4,78,40,4.7,moderate rain
442,Abha,SA,18.22,42.51,59.0,26,0,9.19,clear sky
443,Pacific Grove,US,36.62,-121.92,69.8,60,1,11.41,clear sky
444,Bara,NG,10.37,10.73,75.69,44,68,1.77,broken clouds
445,Oktyabrskoye,RU,43.06,44.74,37.4,86,0,4.47,clear sky
446,Calbuco,CL,-41.77,-73.13,51.8,93,90,9.17,light rain
447,Arman,RU,59.7,150.17,38.23,82,100,7.14,overcast clouds
448,Nikita,UA,44.53,34.23,55.85,85,37,5.61,scattered clouds
449,Tamiahua,MX,21.27,-97.45,80.17,78,0,7.18,clear sky
450,Mareeba,AU,-17.0,145.43,84.99,58,80,2.24,broken clouds
451,Ribeira Grande,PT,38.52,-28.7,66.56,80,48,20.94,scattered clouds
452,Smithers,CA,54.78,-127.17,28.4,54,75,4.7,broken clouds
453,Saint-Georges,GD,12.06,-61.75,80.6,88,75,20.8,thunderstorm
454,Filingue,NE,14.35,3.32,86.58,13,0,9.8,clear sky
455,Portland,US,45.52,-122.68,54.0,62,90,10.29,overcast clouds
456,Mahibadhoo,MV,3.78,72.97,80.91,81,13,13.04,light rain
457,Birao,CF,10.28,22.79,75.02,74,99,2.51,overcast clouds
458,Lake Havasu City,US,34.48,-114.32,91.4,17,1,6.93,clear sky
459,Mae Sai,TH,20.43,99.88,63.0,100,20,1.23,fog
460,Larap,PH,14.3,122.65,78.94,89,100,5.3,overcast clouds
461,Margate,GB,51.38,1.39,51.01,91,53,11.52,broken clouds
462,Ngunguru,NZ,-35.62,174.5,65.08,78,7,9.31,clear sky
463,Cortes,ES,41.94,-1.44,53.6,81,16,2.24,few clouds
464,Bridgeton,US,39.43,-75.23,64.99,88,90,8.05,overcast clouds
465,Rudovci,RS,44.38,20.41,53.6,87,88,3.36,overcast clouds
466,San Patricio,US,28.02,-97.52,86.0,62,20,10.29,few clouds
467,Padang,ID,-0.95,100.35,79.21,75,100,3.29,light rain
468,Ukiah,US,39.15,-123.21,78.8,22,1,8.05,clear sky
469,Dzilam Gonzalez,MX,21.28,-88.93,80.55,85,86,6.2,overcast clouds
470,La Asuncion,VE,11.03,-63.86,84.2,74,53,18.34,broken clouds
471,Sibolga,ID,1.74,98.78,76.98,82,100,4.0,heavy intensity rain
472,San Rafael Del Sur,NI,11.85,-86.44,86.0,70,40,4.7,scattered clouds
473,Oliveira Dos Brejinhos,BR,-12.32,-42.9,78.58,58,80,6.33,broken clouds
474,Hargeysa,SO,9.56,44.06,67.87,40,15,6.49,few clouds
475,Nokha,IN,27.6,73.42,73.51,20,0,6.4,clear sky
476,Whitehorse,CA,60.72,-135.05,19.99,61,40,3.36,scattered clouds
477,Maldonado,UY,-34.67,-54.92,66.99,88,0,4.7,clear sky
478,Oranjemund,NA,-28.55,16.43,58.95,85,0,2.91,clear sky
479,Husavik,IS,66.04,-17.34,42.8,75,90,4.7,overcast clouds
480,Grindavik,IS,63.84,-22.43,39.2,86,75,8.05,shower rain
481,Leeton,AU,-34.57,146.4,66.2,100,90,11.41,overcast clouds
482,Chifeng,CN,42.27,118.96,37.08,70,0,6.87,clear sky
483,Kieta,PG,-6.22,155.63,84.47,67,39,2.68,light rain
484,Cherrapunji,IN,25.3,91.7,59.4,100,100,3.42,light rain
485,Barraute,CA,48.43,-77.63,35.6,100,90,6.93,light rain
486,Bossangoa,CF,6.49,17.46,72.21,94,100,0.98,moderate rain
487,Nyurba,RU,63.28,118.33,22.62,96,49,6.38,scattered clouds
488,Umm Kaddadah,SD,13.6,26.69,84.11,14,4,14.9,clear sky
489,Salme,NP,28.04,85.09,59.0,93,20,2.24,few clouds
490,Broome,US,42.25,-75.83,68.0,72,1,12.75,clear sky
491,Uusikaupunki,FI,60.8,21.41,35.6,70,75,3.36,broken clouds
492,Qaqortoq,GL,60.72,-46.03,26.6,73,96,3.36,overcast clouds
493,Solano,US,38.23,-121.95,78.8,31,1,16.11,clear sky
494,Bairiki,KI,1.33,172.98,86.0,66,20,10.29,few clouds
495,Buraydah,SA,26.33,43.98,64.4,31,0,50.55,clear sky
496,Mikkeli,FI,61.69,27.27,30.2,92,0,3.36,clear sky
497,Bend,US,44.06,-121.32,64.4,36,20,13.87,few clouds
498,Boa Vista,BR,2.82,-60.67,78.8,78,75,11.41,moderate rain
499,Atar,MR,20.52,-13.05,87.31,24,97,9.78,overcast clouds
500,Akyab,MM,20.15,92.9,80.44,86,100,16.84,moderate rain
501,Palmer,US,42.16,-72.33,64.4,82,90,4.7,overcast clouds
502,Nago,JP,26.59,127.98,69.8,56,1,8.05,clear sky
503,Barentu,ER,15.11,37.59,78.57,40,37,2.24,scattered clouds
504,Yumen,CN,40.28,97.2,32.94,75,0,4.76,clear sky
505,Urusha,RU,54.05,122.9,23.61,93,0,2.95,clear sky
506,Tiznit,MA,29.58,-9.5,62.2,70,59,1.95,broken clouds
507,Boddam,GB,57.47,-1.78,39.99,93,20,5.82,few clouds
508,Geraldton,AU,-28.77,114.6,62.6,55,0,5.82,clear sky
509,Aburi,GH,5.85,-0.18,80.6,83,75,12.75,broken clouds
510,Hattiesburg,US,31.33,-89.29,72.0,88,90,4.7,mist
511,Flin Flon,CA,54.77,-101.86,26.6,53,75,8.05,broken clouds
512,Clarence Town,AU,-32.58,151.78,70.0,94,90,5.82,light intensity shower rain
513,Limbang,MY,4.75,115.0,77.0,88,75,2.24,moderate rain
514,Stromness,GB,58.97,-3.3,41.0,86,18,11.41,few clouds
515,Sulangan,PH,11.14,123.72,80.6,80,100,11.12,overcast clouds
516,Araouane,ML,18.9,-3.53,88.25,12,20,2.64,few clouds
517,Darnah,LY,32.77,22.64,71.04,68,8,13.82,clear sky
518,Kalmunai,LK,7.42,81.82,77.43,79,66,5.95,broken clouds
519,Bealanana,MG,-14.55,48.73,57.29,88,39,4.09,scattered clouds
520,Sai Buri,TH,6.7,101.62,77.23,84,100,3.0,overcast clouds
521,Mattawa,US,46.74,-119.9,50.0,46,90,3.36,overcast clouds
522,Chara,RU,56.91,118.26,23.16,89,75,0.16,broken clouds
523,Korla,CN,41.76,86.15,44.01,94,25,8.99,scattered clouds
524,Kalawit,PH,8.07,122.52,77.25,84,100,1.63,overcast clouds
525,Santa Cruz De Tenerife,ES,28.47,-16.25,64.99,77,0,5.82,clear sky
526,Tishchenskoye,RU,45.46,41.67,50.0,61,0,4.47,clear sky
527,Port-Gentil,GA,-0.72,8.78,75.2,100,90,4.7,overcast clouds
528,Kestel,TR,40.2,29.21,51.8,93,0,0.38,mist
529,Bilibino,RU,68.05,166.44,17.92,90,62,0.27,broken clouds
530,Gat,IL,31.61,34.76,69.8,83,0,3.36,clear sky
531,Chancay,PE,-11.57,-77.27,63.0,82,75,8.05,broken clouds
532,Vila Velha,BR,-20.33,-40.29,68.0,100,90,2.24,light rain
533,Shimoda,JP,34.67,138.95,66.2,59,20,8.05,few clouds
534,Elizabethton,US,36.35,-82.21,70.0,73,90,3.33,overcast clouds
535,Mosetse,BW,-20.75,26.65,72.88,40,0,7.31,clear sky
536,Talara,PE,-4.58,-81.27,64.18,85,88,15.61,overcast clouds
537,Kangaatsiaq,GL,68.31,-53.46,27.05,95,99,4.38,overcast clouds
538,Togul,RU,53.47,85.91,33.35,91,100,8.32,overcast clouds
539,Mount Pleasant,US,32.79,-79.86,73.99,94,1,7.43,clear sky
540,Jablah,SY,35.36,35.93,68.0,52,0,6.93,clear sky
541,Amapa,BR,1.0,-52.0,84.79,45,58,6.96,broken clouds
542,Ust-Ilimsk,RU,58.0,102.66,29.43,98,84,4.34,broken clouds
543,Menongue,AO,-14.66,17.69,67.87,51,34,4.0,scattered clouds
544,Lagoa,PT,39.05,-27.98,66.65,82,26,24.65,light rain
545,Victoria Point,AU,-27.58,153.3,81.0,71,100,5.01,overcast clouds
546,Pouembout,NC,-21.13,164.9,82.94,59,0,6.08,clear sky
547,Salamiyah,SY,35.01,37.05,65.17,28,0,5.23,clear sky
548,San Buenaventura,MX,27.08,-101.53,91.4,26,20,9.17,few clouds
549,Cidreira,BR,-30.18,-50.21,67.89,91,100,15.86,overcast clouds
550,Mananara,MG,-16.17,49.77,70.07,90,13,3.87,light rain
551,Olinda,BR,-8.01,-34.86,80.6,78,75,11.41,broken clouds
552,Same,TZ,-4.07,37.73,67.77,74,76,2.64,broken clouds
553,Riberalta,BO,-10.98,-66.1,87.8,66,75,4.59,broken clouds
554,Uspenskaya,RU,45.76,41.07,54.5,70,0,6.33,clear sky
555,Gerash,IR,27.67,54.14,60.1,29,0,2.86,clear sky
556,Meadow Lake,US,34.8,-106.54,73.99,22,1,20.8,clear sky
557,Vestmannaeyjar,IS,63.44,-20.27,44.24,73,69,16.49,light rain
558,Ewa Beach,US,21.32,-158.01,82.0,83,40,13.87,moderate rain
559,Jiwani,PK,25.05,61.74,76.57,33,0,10.04,clear sky
560,Gari,RU,59.43,62.35,20.37,97,0,5.7,clear sky
561,Bafq,IR,31.61,55.41,52.34,45,0,3.33,clear sky
562,Loksa,EE,59.58,25.72,41.0,73,75,6.93,broken clouds
563,Komsomolskiy,UZ,40.43,71.72,44.6,70,92,6.93,overcast clouds
564,Melfort,CA,52.87,-104.62,24.8,62,90,12.75,overcast clouds
565,Trairi,BR,-3.28,-39.27,79.3,80,0,10.11,clear sky
566,Orlik,RU,52.52,99.83,27.86,82,96,1.48,overcast clouds
567,Asfi,MA,32.3,-9.24,65.61,70,0,13.87,clear sky
568,Parnamirim,BR,-5.92,-35.26,77.0,94,40,5.82,light rain
569,Karratha,AU,-20.74,116.85,68.41,64,0,11.07,clear sky
570,Duekoue,CI,6.75,-7.35,71.4,97,70,1.23,broken clouds
571,Harnosand,SE,62.63,17.94,33.01,100,0,2.24,clear sky
572,Ulaanbaatar,MN,47.91,106.88,19.4,79,40,2.24,scattered clouds
573,Rockland,US,41.17,-74.05,66.0,92,77,5.99,broken clouds
574,Safaga,EG,26.73,33.94,77.0,27,0,9.17,clear sky
575,Paamiut,GL,61.99,-49.67,32.54,89,45,24.67,scattered clouds
576,Dhidhdhoo,MV,6.88,73.1,81.3,78,23,12.35,few clouds
577,Oga,IT,46.46,10.35,48.99,87,90,6.93,overcast clouds
578,Dwarka,IN,22.24,68.97,81.19,62,0,7.52,clear sky
579,Edd,ER,13.93,41.69,82.72,71,3,5.3,clear sky
580,Sao Filipe,CV,14.9,-24.5,79.97,79,17,13.02,few clouds
581,La Palma,US,33.85,-118.05,73.99,64,90,9.17,overcast clouds
582,San Policarpo,PH,12.18,125.51,78.39,87,94,5.88,overcast clouds
583,Ulladulla,AU,-35.35,150.47,75.2,60,92,5.82,moderate rain
584,Kargat,RU,55.2,80.28,28.94,97,100,8.05,overcast clouds
585,Nouadhibou,MR,20.93,-17.03,75.2,64,74,14.99,broken clouds
586,Iracoubo,GF,5.48,-53.2,82.27,77,31,10.96,scattered clouds
587,Beberibe,BR,-4.18,-38.13,80.6,83,40,10.29,scattered clouds
588,Zhenjiang,CN,32.21,119.43,55.0,73,0,3.31,light rain
589,Torbay,CA,47.67,-52.73,37.99,86,40,3.31,scattered clouds
590,Bull Savanna,JM,17.89,-77.59,76.59,86,100,9.62,light rain
591,Labrea,BR,-7.26,-64.8,70.88,97,100,1.77,heavy intensity rain
592,Cuicatlan,MX,17.8,-96.97,82.98,51,98,5.88,overcast clouds
593,Matamoros,MX,25.53,-103.25,93.2,18,20,6.78,few clouds
594,Ayacucho,PE,-13.16,-74.22,64.18,49,86,0.34,moderate rain
595,Namyslow,PL,51.08,17.72,57.99,87,40,8.05,light intensity shower rain
596,Henties Bay,NA,-22.12,14.28,61.0,88,32,3.24,scattered clouds
597,Backnang,DE,48.95,9.43,55.99,97,100,6.33,light rain
598,Morro Bay,US,35.37,-120.85,69.01,79,98,4.0,overcast clouds
599,Nome,US,64.5,-165.41,33.8,86,90,13.87,light rain
600,Juneau,US,58.3,-134.42,39.99,25,20,5.82,few clouds
601,San Cristobal,VE,7.77,-72.22,86.0,66,40,6.93,scattered clouds
602,Aksay,RU,47.26,39.87,55.4,93,40,8.95,scattered clouds
603,Kulhudhuffushi,MV,6.62,73.07,81.43,78,33,13.04,scattered clouds
604,Saldanha,ZA,-33.01,17.94,59.0,87,8,3.36,clear sky
605,Lebyazhye,RU,55.27,66.49,22.37,90,0,5.84,clear sky
606,Dapaong,TG,10.86,0.2,77.72,33,0,2.89,clear sky
607,Port Hedland,AU,-20.32,118.57,78.8,74,0,12.75,clear sky
608,Cabadiangan,PH,9.75,122.47,76.03,93,100,6.15,light rain
609,Erzin,TR,36.96,36.2,68.0,59,0,4.7,clear sky
610,Rio Grande City,US,26.38,-98.82,91.0,55,0,1.01,clear sky
611,Mahbubabad,IN,17.62,80.02,72.12,77,18,4.43,few clouds
612,San Juan Evangelista,MX,17.9,-95.13,86.0,70,5,11.41,clear sky
613,Spas-Demensk,RU,54.41,34.02,47.57,94,15,7.67,few clouds
614,Koulamoutou,GA,-1.13,12.47,72.12,95,100,1.61,light rain
615,Podporozhye,RU,60.91,34.17,43.16,86,100,10.83,overcast clouds
616,Carutapera,BR,-1.2,-46.02,77.4,83,92,7.16,overcast clouds
617,Yermish,RU,54.77,42.27,51.21,90,74,12.64,broken clouds
618,Sisimiut,GL,66.94,-53.67,23.54,90,77,6.76,broken clouds
619,Neiafu,TO,-18.65,-173.98,80.6,69,75,10.29,broken clouds
620,Adana,TR,36.98,35.29,68.0,52,0,3.36,clear sky
621,Palanga,LT,55.92,21.07,51.8,87,99,2.24,overcast clouds
622,Thinadhoo,MV,0.53,72.93,83.46,74,73,14.34,broken clouds
623,San Jeronimo,PE,-11.95,-75.28,56.98,58,66,4.38,light rain
624,Poya,NC,-21.35,165.15,82.27,59,1,5.57,clear sky
625,Beian,NO,63.66,9.57,35.6,74,0,12.75,clear sky
626,Saint George,US,37.1,-113.58,75.99,16,1,5.57,clear sky
627,Jacareacanga,BR,-6.22,-57.75,80.69,75,84,2.08,light rain
628,Cururupu,BR,-1.83,-44.87,76.12,86,100,4.85,light rain
629,Farso,DK,56.77,9.34,53.01,90,100,5.01,overcast clouds
630,Guajara,BR,-2.97,-57.67,85.84,53,94,2.17,overcast clouds
631,Laguna De Perlas,NI,12.34,-83.67,84.2,83,20,4.7,few clouds
632,Trinidad,BO,-14.83,-64.9,91.4,52,62,3.85,broken clouds
633,Ruwi,OM,23.6,58.55,73.4,69,0,4.7,clear sky
634,Nalut,LY,30.33,10.85,71.28,23,0,12.17,clear sky
635,Lichuan,CN,30.3,108.85,47.71,93,90,3.49,overcast clouds
636,Nador,MA,35.17,-2.93,60.8,82,0,6.93,clear sky
637,Almaznyy,RU,48.04,40.05,55.4,93,40,8.95,light rain
638,Benghazi,LY,32.12,20.07,72.0,70,12,13.89,few clouds
639,Rocky Mountain House,CA,52.37,-114.92,14.65,95,100,6.02,light snow
640,Kiknur,RU,57.3,47.2,41.81,98,100,7.38,moderate rain
641,Laguna,US,38.42,-121.42,81.0,10,1,5.82,clear sky
642,Corinto,GR,37.94,22.96,63.0,58,0,5.17,clear sky
643,Jiuquan,CN,39.74,98.52,36.09,68,0,1.48,clear sky
644,Sedlcany,CZ,49.66,14.43,55.99,20,93,7.92,overcast clouds
645,Lincoln,US,40.8,-96.67,36.0,59,90,16.11,overcast clouds
646,Manadhoo,MV,5.77,73.38,81.27,80,69,14.29,broken clouds
647,Tanout,NE,14.97,8.89,82.2,16,0,10.16,clear sky
648,Nyuksenitsa,RU,60.41,44.24,42.4,96,100,7.31,moderate rain
649,Rohatyn,UA,49.41,24.61,48.2,93,40,4.47,scattered clouds
650,Auki,SB,-8.77,160.7,86.38,62,31,3.6,scattered clouds
651,Asyut,EG,27.18,31.18,75.2,47,0,10.29,clear sky
652,Davila,PH,18.47,120.58,78.8,94,75,3.36,broken clouds
653,Punta Alta,AR,-38.88,-62.07,66.07,69,0,10.18,clear sky
654,Linxi,CN,39.7,118.43,42.08,56,0,3.69,clear sky
655,Sao Geraldo Do Araguaia,BR,-6.4,-48.55,79.92,68,100,0.38,light rain
656,Ixtapa,MX,20.7,-105.2,87.8,74,20,13.87,few clouds
657,Windhoek,NA,-22.56,17.08,77.0,17,96,4.7,overcast clouds
658,Bonoua,CI,5.27,-3.6,80.6,88,40,6.93,scattered clouds
659,Makokou,GA,0.57,12.86,70.41,97,100,2.95,overcast clouds
660,Mbandaka,CD,0.05,18.26,72.95,90,72,1.41,broken clouds
661,Zhanakorgan,KZ,43.91,67.25,35.11,76,98,4.43,overcast clouds
662,Jumla,NP,29.27,82.18,44.2,60,1,4.41,clear sky
663,Shitanjing,CN,39.23,106.34,43.09,62,92,9.98,overcast clouds
664,Mount Isa,AU,-20.73,139.5,77.0,65,75,5.82,broken clouds
665,Champerico,GT,14.3,-91.92,80.6,88,90,6.93,overcast clouds
666,Adrar,MR,20.5,-10.07,87.91,14,61,6.69,broken clouds
667,Atasu,KZ,48.68,71.64,25.23,90,0,7.29,clear sky
668,Yeppoon,AU,-23.13,150.73,78.8,65,75,10.29,broken clouds
669,Hede,CN,33.77,120.25,49.06,61,0,5.68,clear sky
670,Noumea,NC,-22.28,166.46,87.8,52,0,5.82,clear sky
671,Leh,IN,34.17,77.58,30.99,74,0,3.15,clear sky
672,Hay River,CA,60.82,-115.8,24.8,68,40,5.82,scattered clouds
673,Chongwe,ZM,-15.33,28.68,68.9,30,51,4.0,broken clouds
674,Petukhovo,RU,55.07,67.9,22.5,90,0,6.29,clear sky
675,Biak,ID,-0.91,122.88,80.02,76,6,2.39,clear sky
676,Chapais,CA,49.78,-74.85,33.8,100,90,8.05,light rain
677,Tomakivka,UA,47.82,34.74,55.4,93,75,6.71,broken clouds
678,Peleduy,RU,59.63,112.74,27.99,96,98,1.01,overcast clouds
679,Taltal,CL,-25.4,-70.48,59.14,73,18,7.85,few clouds
680,Temerloh,MY,3.45,102.42,74.61,96,93,0.83,overcast clouds
681,Goryachegorsk,RU,55.41,88.92,27.95,95,81,4.03,broken clouds
682,Borsa,RO,47.66,24.66,50.2,68,100,3.36,overcast clouds
683,Bunia,CD,1.57,30.25,62.11,92,63,2.17,broken clouds
684,Kozhevnikovo,RU,56.26,83.97,30.0,84,100,8.03,overcast clouds
685,Mayumba,GA,-3.43,10.66,77.29,85,100,9.31,light rain
686,Mishan,CN,45.55,131.88,32.63,85,100,23.4,overcast clouds
687,Okato,NZ,-39.2,173.88,57.0,94,65,8.99,broken clouds
688,Mordovo,RU,52.08,40.77,55.26,80,100,9.01,overcast clouds
689,Khailar,IN,25.35,78.53,72.77,37,0,4.03,clear sky
690,Gulabpura,IN,25.9,74.67,72.46,22,0,5.23,clear sky
691,Goure,NE,13.98,10.27,86.0,19,0,11.01,clear sky
692,Ambilobe,MG,-13.2,49.05,69.8,73,9,4.97,clear sky
693,Rodez,FR,44.5,2.58,52.0,93,90,10.29,overcast clouds
694,Cobija,BO,-11.03,-68.77,93.2,49,20,3.36,few clouds
695,Porto Walter,BR,-8.27,-72.74,83.19,63,69,3.47,broken clouds
696,Calama,CL,-22.47,-68.93,71.6,14,0,19.46,clear sky
